Año,Mes,CCAA,Producto,Volumen (miles de kg),Penetración (%)
2020,6,Cantabria,PATATAS PROCESADAS,62.96,41.42
2020,6,Cantabria,PATATAS FRITAS,41.99,38.22
2020,6,Cantabria,T.HORTALIZAS FRESCAS,2395.19,96.59
2020,6,Cantabria,TOMATES,551.38,81.35
2020,6,Cantabria,CEBOLLAS,386.69,74.79
2020,6,Cantabria,AJOS,100.83,47.84
2020,6,Cantabria,COLES,79.13,12.77
2020,6,Cantabria,PEPINOS,72.84,27.87
2020,6,Cantabria,JUDIAS VERDES,35.85,15.78
2020,6,Cantabria,PIMIENTOS,287.47,65.6
2020,6,Cantabria,CHAMPIÑONES+O.SETAS,53.8,33.53
2020,6,Cantabria,LECHUGA/ESC./ENDIVIA,206.48,67.54
2020,6,Cantabria,ESPARRAGOS,8.68,10.24
2020,6,Cantabria,VERDURAS DE HOJA,27.95,19.94
2020,6,Cantabria,BERENJENAS,63.89,37.08
2020,6,Cantabria,ZANAHORIAS,146.99,63.59
2020,6,Cantabria,CALABACINES,186.82,57.29
2020,6,Cantabria,OTR.HORTALIZAS/VERD.,186.38,57.85
2020,6,Cantabria,BROCOLI,26.46,13.54
2020,6,Cantabria,ALCACHOFAS,11.44,7.21
2020,6,Cantabria,APIO,0.62,1.42
2020,6,Cantabria,COLIFLOR,3.31,2.13
2020,6,Cantabria,VERD./HORT. IV GAMA,243.31,59.7
2020,6,Cantabria,PUERRO,27.64,22.2
2020,6,Castilla La Mancha,TOTAL PATATAS,5156.49,78.05
2020,6,Castilla La Mancha,PATATAS FRESCAS,3713.67,68.24
2020,6,Castilla La Mancha,PATATAS CONGELADAS,224.68,14.3
2020,6,Castilla La Mancha,PATATAS PROCESADAS,243.63,53.57
2020,6,Castilla La Mancha,PATATAS FRITAS,226.35,53.75
2020,6,Castilla La Mancha,T.HORTALIZAS FRESCAS,9692.38,97.84
2020,6,Castilla La Mancha,TOMATES,2918.95,83.12
2020,6,Castilla La Mancha,CEBOLLAS,988.62,61.1
2020,6,Castilla La Mancha,AJOS,93.86,31.39
2020,6,Castilla La Mancha,COLES,136.68,11.87
2020,6,Castilla La Mancha,PEPINOS,916.05,59.3
2020,6,Castilla La Mancha,JUDIAS VERDES,270.82,35.59
2020,6,Castilla La Mancha,PIMIENTOS,926.53,69.57
2020,6,Castilla La Mancha,CHAMPIÑONES+O.SETAS,255.8,42.44
2020,6,Castilla La Mancha,LECHUGA/ESC./ENDIVIA,522.54,66.97
2020,6,Castilla La Mancha,ESPARRAGOS,138.04,18.56
2020,6,Castilla La Mancha,VERDURAS DE HOJA,180.63,25.78
2020,6,Castilla La Mancha,BERENJENAS,261.43,27.21
2020,6,Castilla La Mancha,ZANAHORIAS,449.96,51.55
2020,6,Castilla La Mancha,CALABACINES,724.42,55.46
2020,6,Castilla La Mancha,OTR.HORTALIZAS/VERD.,908.04,69.4
2020,6,Castilla La Mancha,BROCOLI,139.22,22.73
2020,6,Castilla La Mancha,ALCACHOFAS,42.05,5.8
2020,6,Castilla La Mancha,APIO,48.77,9.41
2020,6,Castilla La Mancha,COLIFLOR,35.36,2.96
2020,6,Castilla La Mancha,VERD./HORT. IV GAMA,942.04,64.78
2020,6,Castilla La Mancha,PUERRO,94.7,24.88
2020,6,Castilla Leon,TOTAL PATATAS,4909.5,76.79
2020,6,Castilla Leon,PATATAS FRESCAS,3723.62,65.44
2020,6,Castilla Leon,PATATAS CONGELADAS,113.52,5.23
2020,6,Castilla Leon,PATATAS PROCESADAS,214.47,41.7
2020,6,Castilla Leon,PATATAS FRITAS,183.16,39.54
2020,6,Castilla Leon,T.HORTALIZAS FRESCAS,11434.34,96.53
2020,6,Castilla Leon,TOMATES,2832.19,79.67
2020,6,Castilla Leon,CEBOLLAS,1452.03,65.78
2020,6,Castilla Leon,AJOS,151.99,39.43
2020,6,Castilla Leon,COLES,257.2,18.23
2020,6,Castilla Leon,PEPINOS,526.78,40.03
2020,6,Castilla Leon,JUDIAS VERDES,211.18,21.57
2020,6,Castilla Leon,PIMIENTOS,1039.5,68.62
2020,6,Castilla Leon,CHAMPIÑONES+O.SETAS,239.62,34.49
2020,6,Castilla Leon,LECHUGA/ESC./ENDIVIA,1074.71,70.61
2020,6,Castilla Leon,ESPARRAGOS,151.14,12.17
2020,6,Castilla Leon,VERDURAS DE HOJA,137.69,17.23
2020,6,Castilla Leon,BERENJENAS,223.15,23.03
2020,6,Castilla Leon,ZANAHORIAS,967.8,61.51
2020,6,Castilla Leon,CALABACINES,1046.42,61.06
2020,6,Castilla Leon,OTR.HORTALIZAS/VERD.,1122.96,58.56
2020,6,Castilla Leon,BROCOLI,218.75,17.87
2020,6,Castilla Leon,ALCACHOFAS,53.77,4.6
2020,6,Castilla Leon,APIO,40.67,6.19
2020,6,Castilla Leon,COLIFLOR,56.84,5.28
2020,6,Castilla Leon,VERD./HORT. IV GAMA,1131.51,56.29
2020,6,Castilla Leon,PUERRO,172.65,29.1
2020,6,Cataluña,TOTAL PATATAS,20377.71,87.19
2020,6,Cataluña,PATATAS FRESCAS,14383.37,75.67
2020,6,Cataluña,PATATAS CONGELADAS,689.16,13.21
2020,6,Cataluña,PATATAS PROCESADAS,1061.04,55.68
2020,6,Cataluña,PATATAS FRITAS,883.58,53.65
2020,6,Cataluña,T.HORTALIZAS FRESCAS,44099.6,97.72
2020,6,Cataluña,TOMATES,11570.44,90.49
2020,6,Cataluña,CEBOLLAS,5541.69,76.47
2020,6,Cataluña,AJOS,358.69,33.52
2020,6,Cataluña,COLES,902.83,21.22
2020,6,Cataluña,PEPINOS,2053.49,46.43
2020,6,Cataluña,JUDIAS VERDES,1542.89,38.62
2020,6,Cataluña,PIMIENTOS,3418.0,68.58
2020,6,Cataluña,CHAMPIÑONES+O.SETAS,899.06,47.0
2020,6,Cataluña,LECHUGA/ESC./ENDIVIA,3463.03,72.93
2020,6,Cataluña,ESPARRAGOS,778.78,14.82
2020,6,Cataluña,VERDURAS DE HOJA,932.8,31.19
2020,6,Cataluña,BERENJENAS,1689.43,45.83
2020,6,Cataluña,ZANAHORIAS,2543.47,58.99
2020,6,Cataluña,CALABACINES,3044.11,55.8
2020,6,Cataluña,OTR.HORTALIZAS/VERD.,5360.9,72.45
2020,6,Cataluña,BROCOLI,930.15,25.29
2020,6,Cataluña,ALCACHOFAS,393.69,15.14
2020,6,Cataluña,APIO,356.4,10.67
2020,6,Cataluña,COLIFLOR,155.23,5.03
2020,6,Cataluña,VERD./HORT. IV GAMA,4990.89,68.24
2020,6,Cataluña,PUERRO,576.2,26.04
2020,6,Extremadura,TOTAL PATATAS,2584.15,77.6
2020,6,Extremadura,PATATAS FRESCAS,1889.42,64.53
2020,6,Extremadura,PATATAS CONGELADAS,69.55,9.52
2020,6,Extremadura,PATATAS PROCESADAS,125.04,52.86
2020,6,Extremadura,PATATAS FRITAS,113.75,52.6
2020,6,Extremadura,T.HORTALIZAS FRESCAS,6150.01,97.49
2020,6,Extremadura,TOMATES,1942.87,86.08
2020,6,Extremadura,CEBOLLAS,715.74,70.69
2020,6,Extremadura,AJOS,140.27,37.44
2020,6,Extremadura,COLES,93.11,13.64
2020,6,Extremadura,PEPINOS,344.65,46.05
2020,6,Extremadura,JUDIAS VERDES,340.84,29.06
2020,6,Extremadura,PIMIENTOS,626.24,72.55
2020,6,Extremadura,CHAMPIÑONES+O.SETAS,77.92,34.18
2020,6,Extremadura,LECHUGA/ESC./ENDIVIA,413.89,61.61
2020,6,Extremadura,ESPARRAGOS,28.74,9.06
2020,6,Extremadura,VERDURAS DE HOJA,82.8,18.35
2020,6,Extremadura,BERENJENAS,230.06,35.97
2020,6,Extremadura,ZANAHORIAS,279.52,51.67
2020,6,Extremadura,CALABACINES,407.9,55.21
2020,6,Extremadura,OTR.HORTALIZAS/VERD.,425.46,59.69
2020,6,Extremadura,BROCOLI,63.95,15.21
2020,6,Extremadura,ALCACHOFAS,5.4,3.04
2020,6,Extremadura,APIO,14.82,6.37
2020,6,Extremadura,COLIFLOR,32.19,5.0
2020,6,Extremadura,VERD./HORT. IV GAMA,670.49,63.46
2020,6,Extremadura,PUERRO,41.23,20.12
2020,6,Galicia,TOTAL PATATAS,8515.15,76.32
2020,6,Galicia,PATATAS FRESCAS,6795.28,58.72
2020,6,Galicia,PATATAS CONGELADAS,187.44,7.34
2020,6,Galicia,PATATAS PROCESADAS,306.49,41.89
2020,6,Galicia,PATATAS FRITAS,238.51,39.95
2020,6,Galicia,T.HORTALIZAS FRESCAS,13126.17,96.04
2020,6,Galicia,TOMATES,2767.63,80.95
2020,6,Galicia,CEBOLLAS,2015.77,67.04
2020,6,Galicia,AJOS,293.94,28.82
2020,6,Galicia,COLES,599.4,14.73
2020,6,Galicia,PEPINOS,296.53,21.21
2020,6,Galicia,JUDIAS VERDES,478.8,26.89
2020,6,Galicia,PIMIENTOS,1163.32,65.5
2020,6,Galicia,CHAMPIÑONES+O.SETAS,195.35,26.22
2020,6,Galicia,LECHUGA/ESC./ENDIVIA,1596.71,57.7
2020,6,Galicia,ESPARRAGOS,25.52,4.47
2020,6,Galicia,VERDURAS DE HOJA,196.69,17.57
2020,6,Galicia,BERENJENAS,228.66,19.32
2020,6,Galicia,ZANAHORIAS,956.0,56.47
2020,6,Galicia,CALABACINES,668.09,35.6
2020,6,Galicia,OTR.HORTALIZAS/VERD.,1643.77,57.63
2020,6,Galicia,BROCOLI,344.55,17.7
2020,6,Galicia,ALCACHOFAS,7.32,1.2
2020,6,Galicia,APIO,32.59,3.06
2020,6,Galicia,COLIFLOR,27.7,3.03
2020,6,Galicia,VERD./HORT. IV GAMA,1169.77,55.26
2020,6,Galicia,PUERRO,263.45,19.32
2020,6,La Rioja,TOTAL PATATAS,580.27,80.26
2020,6,La Rioja,PATATAS FRESCAS,438.68,76.16
2020,6,La Rioja,PATATAS CONGELADAS,15.45,4.91
2020,6,La Rioja,PATATAS PROCESADAS,25.23,47.44
2020,6,La Rioja,PATATAS FRITAS,25.23,47.44
2020,6,La Rioja,T.HORTALIZAS FRESCAS,1889.15,98.3
2020,6,La Rioja,TOMATES,280.0,73.93
2020,6,La Rioja,CEBOLLAS,438.45,59.22
2020,6,La Rioja,AJOS,60.61,47.23
2020,6,La Rioja,COLES,11.47,10.44
2020,6,La Rioja,PEPINOS,92.44,40.72
2020,6,La Rioja,JUDIAS VERDES,165.4,45.61
2020,6,La Rioja,PIMIENTOS,115.59,68.14
2020,6,La Rioja,CHAMPIÑONES+O.SETAS,111.29,55.72
2020,6,La Rioja,LECHUGA/ESC./ENDIVIA,127.14,67.46
2020,6,La Rioja,ESPARRAGOS,2.52,3.74
2020,6,La Rioja,VERDURAS DE HOJA,24.24,33.83
2020,6,La Rioja,BERENJENAS,53.13,27.24
2020,6,La Rioja,ZANAHORIAS,92.88,56.72
2020,6,La Rioja,CALABACINES,156.15,90.03
2020,6,La Rioja,OTR.HORTALIZAS/VERD.,157.83,53.85
2020,6,La Rioja,BROCOLI,4.99,9.29
2020,6,La Rioja,ALCACHOFAS,11.43,5.18
2020,6,La Rioja,APIO,33.26,10.6
2020,6,La Rioja,COLIFLOR,5.87,2.92
2020,6,La Rioja,VERD./HORT. IV GAMA,279.01,61.12
2020,6,La Rioja,PUERRO,15.16,19.0
2020,6,Madrid,TOTAL PATATAS,16079.41,81.77
2020,6,Madrid,PATATAS FRESCAS,11067.99,72.35
2020,6,Madrid,PATATAS CONGELADAS,451.3,9.04
2020,6,Madrid,PATATAS PROCESADAS,912.02,53.69
2020,6,Madrid,PATATAS FRITAS,774.66,52.38
2020,6,Madrid,T.HORTALIZAS FRESCAS,35403.59,98.24
2020,6,Madrid,TOMATES,10308.63,90.14
2020,6,Madrid,CEBOLLAS,3827.84,73.39
2020,6,Madrid,AJOS,365.77,36.17
2020,6,Madrid,COLES,601.98,17.21
2020,6,Madrid,PEPINOS,2250.4,60.41
2020,6,Madrid,JUDIAS VERDES,933.4,35.49
2020,6,Madrid,PIMIENTOS,3490.84,81.64
2020,6,Madrid,CHAMPIÑONES+O.SETAS,694.58,40.77
2020,6,Madrid,LECHUGA/ESC./ENDIVIA,1983.5,70.41
2020,6,Madrid,ESPARRAGOS,438.84,17.43
2020,6,Madrid,VERDURAS DE HOJA,845.17,31.57
2020,6,Madrid,BERENJENAS,1079.06,36.69
2020,6,Madrid,ZANAHORIAS,2335.77,64.63
2020,6,Madrid,CALABACINES,2735.63,63.49
2020,6,Madrid,OTR.HORTALIZAS/VERD.,3512.2,73.05
2020,6,Madrid,BROCOLI,435.92,17.96
2020,6,Madrid,ALCACHOFAS,169.38,7.73
2020,6,Madrid,APIO,115.55,7.78
2020,6,Madrid,COLIFLOR,157.31,6.13
2020,6,Madrid,VERD./HORT. IV GAMA,3966.17,72.37
2020,6,Madrid,PUERRO,696.68,35.39
2020,6,Murcia,TOTAL PATATAS,3271.16,84.64
2020,6,Murcia,PATATAS FRESCAS,2244.87,68.69
2020,6,Murcia,PATATAS CONGELADAS,167.98,13.19
2020,6,Murcia,PATATAS PROCESADAS,171.66,58.36
2020,6,Murcia,PATATAS FRITAS,156.5,56.9
2020,6,Murcia,T.HORTALIZAS FRESCAS,7738.64,97.65
2020,6,Murcia,TOMATES,2022.42,84.75
2020,6,Murcia,CEBOLLAS,864.53,68.2
2020,6,Murcia,AJOS,76.11,30.08
2020,6,Murcia,COLES,127.83,19.42
2020,6,Murcia,PEPINOS,590.91,71.16
2020,6,Murcia,JUDIAS VERDES,186.9,41.31
2020,6,Murcia,PIMIENTOS,693.01,61.81
2020,6,Murcia,CHAMPIÑONES+O.SETAS,178.7,48.62
2020,6,Murcia,LECHUGA/ESC./ENDIVIA,555.2,75.51
2020,6,Murcia,ESPARRAGOS,32.66,10.25
2020,6,Murcia,VERDURAS DE HOJA,131.41,24.95
2020,6,Murcia,BERENJENAS,384.45,55.13
2020,6,Murcia,ZANAHORIAS,344.76,58.35
2020,6,Murcia,CALABACINES,562.91,59.53
2020,6,Murcia,OTR.HORTALIZAS/VERD.,986.82,77.31
2020,6,Murcia,BROCOLI,96.64,32.87
2020,6,Murcia,ALCACHOFAS,76.61,17.35
2020,6,Murcia,APIO,100.37,21.3
2020,6,Murcia,COLIFLOR,35.73,4.56
2020,6,Murcia,VERD./HORT. IV GAMA,809.06,68.62
2020,6,Murcia,PUERRO,69.92,22.95
2020,6,Navarra,TOTAL PATATAS,858.01,75.31
2020,6,Navarra,PATATAS FRESCAS,640.23,56.15
2020,6,Navarra,PATATAS CONGELADAS,19.67,8.4
2020,6,Navarra,PATATAS PROCESADAS,39.62,38.23
2020,6,Navarra,PATATAS FRITAS,33.02,37.79
2020,6,Navarra,T.HORTALIZAS FRESCAS,3639.57,97.09
2020,6,Navarra,TOMATES,700.03,72.7
2020,6,Navarra,CEBOLLAS,384.53,64.86
2020,6,Navarra,AJOS,32.5,20.64
2020,6,Navarra,COLES,180.27,15.65
2020,6,Navarra,PEPINOS,117.91,32.45
2020,6,Navarra,JUDIAS VERDES,118.46,37.23
2020,6,Navarra,PIMIENTOS,217.47,56.23
2020,6,Navarra,CHAMPIÑONES+O.SETAS,78.93,47.61
2020,6,Navarra,LECHUGA/ESC./ENDIVIA,405.16,70.45
2020,6,Navarra,ESPARRAGOS,58.59,11.31
2020,6,Navarra,VERDURAS DE HOJA,57.82,36.28
2020,6,Navarra,BERENJENAS,76.27,39.03
2020,6,Navarra,ZANAHORIAS,159.53,57.58
2020,6,Navarra,CALABACINES,327.56,63.65
2020,6,Navarra,OTR.HORTALIZAS/VERD.,724.52,67.16
2020,6,Navarra,BROCOLI,159.65,20.15
2020,6,Navarra,ALCACHOFAS,26.19,4.54
2020,6,Navarra,APIO,20.12,9.44
2020,6,Navarra,COLIFLOR,13.34,7.35
2020,6,Navarra,VERD./HORT. IV GAMA,448.34,73.54
2020,6,Navarra,PUERRO,68.58,22.09
2020,6,Pais Vasco,TOTAL PATATAS,6545.25,81.64
2020,6,Pais Vasco,PATATAS FRESCAS,5233.2,68.35
2020,6,Pais Vasco,PATATAS CONGELADAS,147.86,7.2
2020,6,Pais Vasco,PATATAS PROCESADAS,232.84,40.26
2020,6,Pais Vasco,PATATAS FRITAS,182.17,37.64
2020,6,Pais Vasco,T.HORTALIZAS FRESCAS,12157.06,98.02
2020,6,Pais Vasco,TOMATES,2918.06,84.14
2020,6,Pais Vasco,CEBOLLAS,1635.12,80.42
2020,6,Pais Vasco,AJOS,149.84,38.6
2020,6,Pais Vasco,COLES,125.26,12.11
2020,6,Pais Vasco,PEPINOS,490.56,38.78
2020,6,Pais Vasco,JUDIAS VERDES,393.36,31.22
2020,6,Pais Vasco,PIMIENTOS,1032.16,71.82
2020,6,Pais Vasco,CHAMPIÑONES+O.SETAS,311.29,47.23
2020,6,Pais Vasco,LECHUGA/ESC./ENDIVIA,1114.62,76.46
2020,6,Pais Vasco,ESPARRAGOS,112.94,13.57
2020,6,Pais Vasco,VERDURAS DE HOJA,226.18,27.67
2020,6,Pais Vasco,BERENJENAS,286.35,30.52
2020,6,Pais Vasco,ZANAHORIAS,849.13,67.77
2020,6,Pais Vasco,CALABACINES,1143.21,60.07
2020,6,Pais Vasco,OTR.HORTALIZAS/VERD.,1368.99,74.36
2020,6,Pais Vasco,BROCOLI,192.98,21.99
2020,6,Pais Vasco,ALCACHOFAS,63.85,5.93
2020,6,Pais Vasco,APIO,52.74,4.68
2020,6,Pais Vasco,COLIFLOR,71.01,7.02
2020,6,Pais Vasco,VERD./HORT. IV GAMA,1303.59,64.76
2020,6,Pais Vasco,PUERRO,282.76,37.01
2020,6,Valencia,TOTAL PATATAS,11587.95,83.79
2020,6,Valencia,PATATAS FRESCAS,7909.42,72.53
2020,6,Valencia,PATATAS CONGELADAS,380.8,11.02
2020,6,Valencia,PATATAS PROCESADAS,659.55,54.33
2020,6,Valencia,PATATAS FRITAS,576.57,53.39
2020,6,Valencia,T.HORTALIZAS FRESCAS,25467.64,97.05
2020,6,Valencia,TOMATES,6352.94,85.48
2020,6,Valencia,CEBOLLAS,3098.52,64.71
2020,6,Valencia,AJOS,202.63,27.46
2020,6,Valencia,COLES,336.06,13.52
2020,6,Valencia,PEPINOS,1533.98,53.9
2020,6,Valencia,JUDIAS VERDES,617.25,34.16
2020,6,Valencia,PIMIENTOS,2307.62,68.41
2020,6,Valencia,CHAMPIÑONES+O.SETAS,648.59,43.98
2020,6,Valencia,LECHUGA/ESC./ENDIVIA,2073.4,73.67
2020,6,Valencia,ESPARRAGOS,270.39,14.3
2020,6,Valencia,VERDURAS DE HOJA,433.69,27.53
2020,6,Valencia,BERENJENAS,1259.78,48.03
2020,6,Valencia,ZANAHORIAS,1707.97,54.61
2020,6,Valencia,CALABACINES,1711.29,57.76
2020,6,Valencia,OTR.HORTALIZAS/VERD.,2913.52,76.79
2020,6,Valencia,BROCOLI,353.21,18.72
2020,6,Valencia,ALCACHOFAS,421.76,20.36
2020,6,Valencia,APIO,183.13,10.36
2020,6,Valencia,COLIFLOR,156.18,7.78
2020,6,Valencia,VERD./HORT. IV GAMA,2557.29,69.8
2020,6,Valencia,PUERRO,314.92,26.6
2020,6,Total Nacional,T.FRUTAS FRESCAS,428048.37,96.41
2020,6,Total Nacional,NARANJAS,49736.3,42.5
2020,6,Total Nacional,MANDARINAS,1025.19,4.2
2020,6,Total Nacional,LIMONES,11373.21,40.4
2020,6,Total Nacional,PLATANOS,50025.29,79.32
2020,6,Total Nacional,MANZANAS,34910.0,62.53
2020,6,Total Nacional,PERAS,13664.33,40.35
2020,6,Total Nacional,MELOCOTONES,22609.58,50.52
2020,6,Total Nacional,NECTARINAS,14247.22,38.72
2020,6,Total Nacional,ALBARICOQUES,13676.09,39.4
2020,6,Total Nacional,FRESAS/FRESON,5078.56,22.71
2020,6,Total Nacional,MELON,44967.09,53.98
2020,6,Total Nacional,SANDIA,93346.52,59.56
2020,6,Total Nacional,CIRUELAS,5792.12,24.26
2020,6,Total Nacional,CEREZAS,19460.54,52.17
2020,6,Total Nacional,UVAS,2053.19,11.01
2020,6,Total Nacional,KIWI,9791.23,32.77
2020,6,Total Nacional,AGUACATE,7069.81,36.47
2020,6,Total Nacional,PIÑA,7756.62,19.84
2020,6,Total Nacional,OTRAS FRUTAS FRESCAS,21465.48,51.88
2020,6,Total Nacional,POMELO,1465.01,3.41
2020,6,Total Nacional,CHIRIMOYA,0.0,0.0
2020,6,Total Nacional,MANGO,2333.27,9.81
2020,6,Total Nacional,FRUTAS IV GAMA,15607.41,27.1
2020,6,Andalucia,T.FRUTAS FRESCAS,68311.03,94.98
2020,6,Andalucia,NARANJAS,6151.37,36.83
2020,6,Andalucia,MANDARINAS,134.98,2.17
2020,6,Andalucia,LIMONES,1430.53,33.66
2020,6,Andalucia,PLATANOS,7554.93,79.26
2020,6,Andalucia,MANZANAS,5012.85,62.23
2020,6,Andalucia,PERAS,1985.24,40.47
2020,6,Andalucia,MELOCOTONES,3234.9,45.49
2020,6,Andalucia,NECTARINAS,1778.7,29.32
2020,6,Andalucia,ALBARICOQUES,1713.63,35.87
2020,6,Andalucia,FRESAS/FRESON,589.78,18.41
2020,6,Andalucia,MELON,8247.06,51.72
2020,6,Andalucia,SANDIA,18977.52,61.72
2020,6,Andalucia,CIRUELAS,948.49,24.07
2020,6,Andalucia,CEREZAS,3209.77,54.09
2020,6,Andalucia,UVAS,435.07,12.95
2020,6,Andalucia,KIWI,1301.31,28.31
2020,6,Andalucia,AGUACATE,1089.68,37.43
2020,6,Andalucia,PIÑA,1063.41,21.01
2020,6,Andalucia,OTRAS FRUTAS FRESCAS,3451.81,50.23
2020,6,Andalucia,POMELO,230.36,2.18
2020,6,Andalucia,CHIRIMOYA,0.0,0.0
2020,6,Andalucia,MANGO,435.63,8.86
2020,6,Andalucia,FRUTAS IV GAMA,2120.49,25.96
2020,6,Aragon,T.FRUTAS FRESCAS,13565.08,98.01
2020,6,Aragon,NARANJAS,1455.77,53.95
2020,6,Aragon,MANDARINAS,30.27,4.82
2020,6,Aragon,LIMONES,271.48,36.74
2020,6,Aragon,PLATANOS,1525.75,85.05
2020,6,Aragon,MANZANAS,1099.83,63.16
2020,6,Aragon,PERAS,375.03,42.34
2020,6,Aragon,MELOCOTONES,679.45,53.55
2020,6,Aragon,NECTARINAS,469.93,36.76
2020,6,Aragon,ALBARICOQUES,580.33,43.31
2020,6,Aragon,FRESAS/FRESON,112.37,20.78
2020,6,Aragon,MELON,1571.9,53.75
2020,6,Aragon,SANDIA,3065.28,78.59
2020,6,Aragon,CIRUELAS,249.96,16.52
2020,6,Aragon,CEREZAS,606.51,54.15
2020,6,Aragon,UVAS,62.37,9.57
2020,6,Aragon,KIWI,248.89,31.75
2020,6,Aragon,AGUACATE,211.29,36.4
2020,6,Aragon,PIÑA,233.36,19.42
2020,6,Aragon,OTRAS FRUTAS FRESCAS,715.31,55.0
2020,6,Aragon,POMELO,45.94,4.52
2020,6,Aragon,CHIRIMOYA,0.0,0.0
2020,6,Aragon,MANGO,134.32,11.22
2020,6,Aragon,FRUTAS IV GAMA,573.58,35.9
2020,6,Asturias,T.FRUTAS FRESCAS,11470.24,97.52
2020,6,Asturias,NARANJAS,1800.08,57.83
2020,6,Asturias,MANDARINAS,18.73,5.43
2020,6,Asturias,LIMONES,259.17,44.39
2020,6,Asturias,PLATANOS,1601.34,83.82
2020,6,Asturias,MANZANAS,1091.55,64.34
2020,6,Asturias,PERAS,317.58,43.19
2020,6,Asturias,MELOCOTONES,593.43,54.06
2020,6,Asturias,NECTARINAS,571.15,63.76
2020,6,Asturias,ALBARICOQUES,473.54,50.19
2020,6,Asturias,FRESAS/FRESON,189.14,25.67
2020,6,Asturias,MELON,960.59,61.56
2020,6,Asturias,SANDIA,1563.19,44.39
2020,6,Asturias,CIRUELAS,100.62,20.08
2020,6,Asturias,CEREZAS,625.81,63.39
2020,6,Asturias,UVAS,24.51,5.8
2020,6,Asturias,KIWI,294.04,32.68
2020,6,Asturias,AGUACATE,86.33,23.05
2020,6,Asturias,PIÑA,207.18,23.29
2020,6,Asturias,OTRAS FRUTAS FRESCAS,692.26,61.41
2020,6,Asturias,POMELO,52.71,3.34
2020,6,Asturias,CHIRIMOYA,0.0,0.0
2020,6,Asturias,MANGO,35.22,10.07
2020,6,Asturias,FRUTAS IV GAMA,452.43,31.65
2020,6,Baleares,T.FRUTAS FRESCAS,10519.98,98.61
2020,6,Baleares,NARANJAS,1139.58,35.39
2020,6,Baleares,MANDARINAS,1.97,0.93
2020,6,Baleares,LIMONES,296.61,26.82
2020,6,Baleares,PLATANOS,1399.4,75.99
2020,6,Baleares,MANZANAS,785.71,60.71
2020,6,Baleares,PERAS,353.08,40.99
2020,6,Baleares,MELOCOTONES,358.65,54.22
2020,6,Baleares,NECTARINAS,278.84,37.2
2020,6,Baleares,ALBARICOQUES,310.47,48.47
2020,6,Baleares,FRESAS/FRESON,177.66,26.92
2020,6,Baleares,MELON,1113.26,57.06
2020,6,Baleares,SANDIA,2484.68,66.03
2020,6,Baleares,CIRUELAS,164.9,26.01
2020,6,Baleares,CEREZAS,467.05,57.93
2020,6,Baleares,UVAS,125.14,8.92
2020,6,Baleares,KIWI,268.24,33.37
2020,6,Baleares,AGUACATE,246.27,43.41
2020,6,Baleares,PIÑA,134.27,12.87
2020,6,Baleares,OTRAS FRUTAS FRESCAS,414.21,52.43
2020,6,Baleares,POMELO,8.24,1.33
2020,6,Baleares,CHIRIMOYA,0.0,0.0
2020,6,Baleares,MANGO,50.06,8.77
2020,6,Baleares,FRUTAS IV GAMA,427.24,24.48
2020,6,Canarias,T.FRUTAS FRESCAS,19056.07,96.54
2020,6,Canarias,NARANJAS,2570.76,45.4
2020,6,Canarias,MANDARINAS,62.99,7.05
2020,6,Canarias,LIMONES,634.06,43.9
2020,6,Canarias,PLATANOS,3264.07,79.21
2020,6,Canarias,MANZANAS,1868.68,70.91
2020,6,Canarias,PERAS,918.92,48.01
2020,6,Canarias,MELOCOTONES,421.72,26.86
2020,6,Canarias,NECTARINAS,615.41,39.88
2020,6,Canarias,ALBARICOQUES,280.96,26.26
2020,6,Canarias,FRESAS/FRESON,170.01,21.62
2020,6,Canarias,MELON,1191.75,42.99
2020,6,Canarias,SANDIA,2995.99,57.18
2020,6,Canarias,CIRUELAS,167.53,21.26
2020,6,Canarias,CEREZAS,241.04,29.93
2020,6,Canarias,UVAS,196.64,19.89
2020,6,Canarias,KIWI,507.55,37.1
2020,6,Canarias,AGUACATE,810.06,43.71
2020,6,Canarias,PIÑA,298.41,12.28
2020,6,Canarias,OTRAS FRUTAS FRESCAS,1839.49,61.25
2020,6,Canarias,POMELO,98.22,3.84
2020,6,Canarias,CHIRIMOYA,0.0,0.0
2020,6,Canarias,MANGO,32.3,4.04
2020,6,Canarias,FRUTAS IV GAMA,1200.74,33.29
2020,6,Cantabria,T.FRUTAS FRESCAS,4194.74,98.11
2020,6,Cantabria,NARANJAS,737.32,55.35
2020,6,Cantabria,MANDARINAS,11.45,4.82
2020,6,Cantabria,LIMONES,82.55,29.47
2020,6,Cantabria,PLATANOS,536.58,73.97
2020,6,Cantabria,MANZANAS,443.89,70.62
2020,6,Cantabria,PERAS,107.13,26.98
2020,6,Cantabria,MELOCOTONES,133.85,41.06
2020,6,Cantabria,NECTARINAS,224.68,35.38
2020,6,Cantabria,ALBARICOQUES,139.11,31.24
2020,6,Cantabria,FRESAS/FRESON,30.72,14.79
2020,6,Cantabria,MELON,292.62,37.93
2020,6,Cantabria,SANDIA,514.52,34.51
2020,6,Cantabria,CIRUELAS,51.35,32.58
2020,6,Cantabria,CEREZAS,253.96,61.25
2020,6,Cantabria,UVAS,14.51,9.47
2020,6,Cantabria,KIWI,161.76,30.67
2020,6,Cantabria,AGUACATE,59.12,27.59
